timestep,reward,value_loss
72849,-92.7802581310268,1837.3148292583194
75981,2277.0664841176276,1133.4826107585416
77086,785.5803611039939,676.4412271076737
80102,2195.086783528481,351.5649898754191
80344,-166.31179366111758,252.25060305319542
81784,722.1367310046913,224.56448627312977
81854,-205.10350527763364,237.83188007899693
82096,-224.08686909675606,223.20278040042592
82205,-213.74623881578444,322.3592218171566
84522,1240.184726977408,207.90766294402812
84764,-224.04100034236916,185.1814795486198
86269,618.0335535764484,170.03838748044745
86511,-224.05722651481636,166.45842998283953
86753,-226.92015264034285,190.64464763767464
87869,549.986722826942,307.12595332395216
88111,-224.0316447973252,256.9064243174781
88353,-165.5521741867065,204.82988732708387
88454,-206.58159255981442,204.86972130879317
91173,1698.469175767994,292.01949532359083
91270,-203.79770777225494,395.7619004397048
91512,-224.0395692348481,536.0053670504861
91754,-166.02457616329195,583.1017424922344
91866,-203.8827131748199,418.6473607846669
93326,1160.6777695179187,301.73801300231725
94876,1241.3219065428018,231.5990992816802
96880,1509.8779764891424,215.95845128009896
97610,130.67128083704995,255.01693735645242
98340,324.506180500975,200.97377194443794
102000,2452.933018541517,269.28674650921846
105208,2431.526268053218,198.57983459379903
105540,-232.11740610599514,226.527024711471
105678,-106.30983765125245,184.42195485985798
107773,1611.7835306883424,204.36650101381724
108271,155.30019252300025,149.37879407070727
109074,156.5109888791934,108.41264335542064
109475,80.45620262622793,113.95759788118396
111719,1537.7027750731418,119.76829990006173
113159,800.2136759519574,115.99869666629367
114320,691.9647272825093,107.85224791090617
115725,1101.2583472490323,100.15215237777004
116238,259.76340358256846,96.69523353093317
121239,4349.652066731668,2717.23083334812
121537,-232.42715747356414,115365.85955790065
121729,-134.06679604053488,96378.14005152385
122552,316.9567438840802,92798.47611441444
122733,-35.09477245807594,25999.3811276262
123049,45.5040434598931,5210.447331488887
123240,-112.10447037219949,38248.797007455876
123397,-111.29607436656921,100260.89279874571
123542,-99.64094402790033,28726.56291251347
123636,-124.9507128477096,18143.962521492165
123924,-127.55111093521096,18258.04709540473
124097,-69.13964302539773,15181.627795092632
124197,-124.91694023609155,3536.731201477051
124313,-123.27434742450696,22989.80479404844
124437,-114.46931641101817,13961.098853572723
124589,-117.44651744365659,17131.293539248014
124699,-174.760896229744,8598.32226229581
124929,-24.277514004706575,13535.13141267196
125045,-129.66857278347004,13971.168857837545
125238,-3.5769627809517885,8129.3372537089135
125406,-100.80149395465817,24195.467807951427
125565,-106.61152319908103,4021.368451772246
125679,-123.25988357067104,7556.742455465752
125825,-111.15916800498928,26856.244766862426
126133,85.79029910564543,8436.02197230946
126485,148.5690539121614,14045.51403609189
126658,-102.74116070270503,8599.208496711157
127308,228.23938438891736,19029.199773747372
127519,-110.60563480853972,5088.883951413123
127688,-128.11036937236784,19403.384293415136
128028,-11.503108286856246,9406.486825651282
129104,601.1964255571211,11083.060302720194
130324,916.6647422075184,12770.342935030578
131352,583.7327347278439,11085.853132158865
133149,1576.0795608997844,472.1459217443026
136311,2901.3139624835735,269.29585790242066
136821,255.6673172473864,167.62269235498766
137102,-175.7211809158324,144.28638695143295
138860,1026.5924911976197,141.35000823110985
139594,279.2672638416228,126.58614976789386
140378,144.63201625345988,128.31074005608656
140839,-144.7083125114422,128.6121930848492
142852,1677.6015204668736,123.43957217368568
143094,-226.1036330819131,101.82896539987611
143650,177.92743992805146,108.14704709773441
144384,510.09365184306205,96.5555702334204
145425,630.0621292590939,103.66478011198163
147769,1579.4078964711096,127.2218696623532
148011,-165.7836369037628,207.0996973652485
148120,-172.30888919830323,196.52758829309306
148228,-206.20961017608641,427.4934782452053
148362,-211.21662573814388,225.84099743971183
149455,317.2358437061174,258.9825609020432
149697,-165.09936723709112,391.3756609790581
149939,-224.13321588039406,345.10866496188584
150181,-225.73313120603572,324.5247696569143
151375,769.0294516801638,339.3560776926165
152001,-147.45721936225684,261.3575418338227
152243,-225.20784173011788,433.8424226429837
152664,110.24925160407884,378.82834281830776
152832,-97.00145049095119,469.02550488426573
153074,-223.91119155883797,710.5392252945703
153375,-230.35893917083757,535.3564271958563
154187,297.0210625171583,521.7194869858878
154675,71.88826744556474,515.9941566264043
155762,669.2450882434706,581.8932969410045
156352,271.5548180103249,406.3375935344373
156594,-193.9590755462646,615.5390426541163
156836,-224.03665695190438,709.424539187723
157078,-226.5337026476861,394.94941594778015
157729,339.3406593799532,523.1840350243353
162730,4842.161515855817,256.9249702360935
164107,699.8261695146318,595.503502652536
164230,-191.79789931774138,177.82430934130662
164845,410.220314717286,412.16528407771415
166739,1528.9769232988792,436.1484488479187
167692,513.6173133134702,514.5500901273265
169564,1464.1816077471176,341.95493573714526
173774,3446.9523474934354,382.3086180050413
178775,4310.501370930885,5369.966900112104
179017,-225.66578719615947,249331.9564804203
179259,-224.04485437870034,360100.50741703255
179474,-144.07300724983213,744079.5167014898
179573,-209.1177783489227,2009881.2699652778
179653,-206.40497543811796,220669.69235839843
179824,-219.82289743423462,1931107.5792100695
179979,-166.96337678432468,1269988.1602444556
180246,-187.04277846813207,1082587.7958143142
180405,-59.549071955680375,713228.9327246707
180517,-159.1165797472001,1358144.1162370953
180678,-200.15581524372098,172674.64413395282
180919,-131.194564938545,166997.74565409427
181086,-197.21189472675323,143842.8388613398
181190,-206.4492621898651,116110.3310922476
181275,-204.92509331703184,136908.49701286765
181565,-228.84095981121078,855016.0834927263
181859,-231.68312095403692,302908.4857501594
181976,-206.71783361434933,123627.49180355234
182051,-203.4941445827484,1375500.954440104
182120,-207.04568438529967,87998.96330106432
182231,-204.44031214714047,1701307.0135179125
182410,-213.88322143554683,552631.4643009122
182525,-205.00313296318052,71594.98313519021
182767,-224.06160328388222,605827.1837228822
183119,-234.59790358543398,171779.32089372116
183361,-196.02862629890436,174037.63066769435
183603,-166.14995185136797,143128.79616073734
183715,-171.16975173950195,47999.64319392613
183780,-204.69110622406004,30318.35861628606
183915,-171.92690160274506,185925.42379918983
183976,-205.01588797569275,330867.9612476787
184097,-201.4892084598541,29030.313650083935
184184,-203.79374966621398,219331.26890265805
184272,-203.25755352973937,349740.09965931287
184514,-226.6573566555978,159395.4440791863
184815,-200.9690791368486,58818.04233589046
185088,-227.14706809520735,94348.02685994019
185330,-224.04549214839943,21842.719905128164
185420,-127.25138261318203,152702.49191216362
185511,-123.04935240745539,17622.32499275627
185753,-224.0575638771058,65686.62085818456
186033,-137.84499683380133,70955.58187909807
186264,-116.25627684593135,58918.49766718877
186369,-123.03565838336942,20726.57106468564
186575,-154.60669028758983,116438.3926012354
186884,-147.71036343574485,58734.314561763626
187139,-145.19463934898312,46690.411378389246
187222,-180.46456522941588,11959.088411262237
187302,-186.1527595758438,147336.29380950928
187440,-121.30338664054838,11572.368712494339
187659,-112.29605727195697,94028.16068856575
187901,-224.04493722915657,51926.12243904555
188253,70.52846302986165,44407.954119942406
188657,-20.208455610273433,36110.31270825981
188831,-136.04249100685072,7639.990166324308
188984,-112.43081290721867,3501.1891076580373
189151,-115.06625030040703,4349.850551034162
189256,-101.00860574245449,4498.927177211216
189370,-191.24628846645354,4044.656169958282
189611,-146.25197255611369,2866.823195081529
189813,-171.17455909252183,2974.4019784455254
189932,-121.66399829387649,2236.9909962886522
190075,-130.45346362590783,2731.3095839707166
190497,46.118300938608115,2662.2719265183
190861,-164.24432580470994,1983.593643439995
191015,-97.96943156719163,2252.78924402014
191766,570.9269934892549,1815.9210606357865
191858,-126.54783461093899,1768.8882787953253
192233,60.36117503643095,1606.9220423990885
192378,-109.9028122663494,1713.4171963395743
192612,-49.07507793903261,1293.352524455796
192830,-32.911583018302196,1526.2444360715533
193157,-182.12930927276537,1252.5887211790873
193621,-91.1496216535547,1288.414065459679
193929,-179.83364887237485,1276.5231495151272
194262,-173.89982349872565,975.1417292689418
194567,-173.41814973354326,939.8594559216109
194685,-82.96346766948702,871.5439176397808
195073,-158.0915659189222,821.4855063330267
195228,-186.2965367078782,661.512333826865
195587,-185.26901798248238,590.4317735762318
196036,51.92756493091781,744.5350513075932
196498,-195.63000128269053,568.4997734796433
197295,508.205312275878,520.2623099754267
198084,402.3207801103505,442.5769883555907
198519,-35.081115031240586,397.72638129749515
198856,74.9939246416094,410.7306545834867
199971,464.06144783495984,357.1306429567893
