timestep,episode,mean_reward,policy_loss,value_loss,entropy
242,1,-75.93771520853053,0.06562399122631177,1.2523303683414269,0.9173620875924826
373,2,-65.94654160737988,-0.00032250049407593905,2.369641738909377,0.3479852772317827
615,3,-74.07411012649544,-0.002838905347744003,1.1870929609853191,0.24616934778168797
760,4,4.1372573137282345,-0.02838884928787593,2.899354082896025,0.5715604044962674
859,5,-28.474082159996055,-0.028599463441059923,4.417159174182598,0.6945301324129105
951,6,-30.527945494651803,-0.025745154831383843,5.741118030506186,0.7290489852428437
1063,7,-9.030219769477903,-0.03130338126356946,4.8768882795167885,0.7170409735292196
1187,8,-34.97516553401947,-0.01781122160755331,4.031992558951606,0.7293612165376544
1297,9,-16.04536082744604,-0.02361922988202423,5.462642162408156,0.7439725954085589
1369,10,-35.475164866447436,-0.017706039593031166,6.2061247329154865,0.7657222371548414
1456,11,-30.123680090904237,-0.018720860035682563,6.457609298685566,0.7993681203573942
1557,12,-17.02293097972874,-0.01940078563275165,6.573362965464912,0.8338727386668324
1677,13,-15.124832415580805,-0.01758165716310032,5.413248799782741,0.8806952998042107
1826,14,3.2140286684035146,-0.022268936740874778,2.6025292626743974,0.8954023929312825
1954,15,-41.958980154991124,0.006517421279568225,3.460947087493514,0.5255321697331965
2156,16,-8.84168574810046,-0.012579860514961183,2.582150261712377,0.6461034359410405
2239,17,-37.061822485923756,0.0010512862329051132,3.4146680063102393,0.7310337604954839
2333,18,-29.52036969661714,0.001148777035268722,3.171298128832859,0.6836364476010204
2457,19,-10.948759722709731,-0.008203871551086196,3.3257270342262926,0.7971248403191566
2609,20,-4.616255259513963,-0.014802414739824599,3.4403924614947754,0.9323251837864518
2706,21,-28.60516450405122,-0.007347897527506575,4.426476125579211,0.9695636041462421
2789,22,-39.24261100292205,0.01063825094679487,4.804653895524098,0.6871639302931726
3041,23,44.934144520759745,-0.03877498593210475,1.8628715264378115,0.7785994930192828
3172,24,-8.174433588981707,-0.033327010797802356,1.6584212140151067,0.9473049845546484
3318,25,6.703277707099801,-0.027059087851375806,1.8931226854678243,0.9674209542572498
3485,26,10.387326741218423,-0.022740574547788127,1.6394396423274884,0.9662647254765033
3603,27,-15.879531931877196,-0.007247602389543317,1.9595800783208688,0.9670041061937809
3904,28,68.2825690507895,-0.02667583191068843,2.0281694269349826,0.9397806342691183
4151,29,13.52769234180429,-0.021601643183385023,2.4374979397747665,0.938892768509686
4272,30,-18.24685943126686,-0.005607535954914056,2.490977325750282,0.9404570259153843
4387,31,-24.338498854637166,-0.004760915625229245,3.738371939363424,0.9427196979522705
4476,32,-34.621201205253584,0.00437232487311121,4.0448493208532454,0.4569611302576959
4612,33,-5.932147860527124,-0.016821414095466024,2.208507141715381,0.8620608104392886
4719,34,-18.430149531364492,-0.015241923966095782,3.1736792216121104,0.9440931592136621
4977,35,51.73510544300126,-0.02453317636682186,2.160900283593219,0.9435037415474653
5104,36,-41.36003086566923,-0.003546036718034884,2.4737862316775137,0.9366203853860497
5338,37,16.289541554450864,-0.027883614870370367,3.156205307948403,0.9414770407602191
5483,38,-9.060161137580977,-0.015574602239939849,2.9874273433873895,0.9423700340092183
5689,39,-1.0643910169603075,-0.014619492330530193,3.7644346009823493,0.9428197247907519
5876,40,14.681214833259446,-0.014615766239148797,4.999088806717191,0.9459030328318476
5989,41,-8.36434359550482,-0.008428181373164988,4.901387424144195,0.9401230560615659
6073,42,-37.51353280544279,0.006519570637829019,5.735088698822073,0.7561389001086354
6206,43,-34.01230103969582,0.0005464551133627538,5.14002050771378,0.8533685067668557
6294,44,-23.506421995162988,-0.0015418958888403721,6.121322611195501,0.9387374812737107
6375,45,-36.38041961193083,0.0065766350566264006,7.058342973893741,0.7885408796370029
6479,46,-22.41517035961155,-0.005113105848431587,6.577475079862052,0.8790423266589642
6581,47,-23.08034846782688,-0.001349119396036258,7.657460399193224,0.9385307908058167
6680,48,-28.354762005805984,0.004633311940779095,8.669930081395432,0.8657135765999555
6805,49,-9.920319819450455,-0.011078174137946917,6.465513264434412,0.9202056573703885
6913,50,-33.49351055622101,-0.005571939247602131,6.969168823125074,0.939533581584692
7026,51,-29.993148398399363,-0.0028098406801291276,7.400640452769585,0.9392789132893086
7202,52,23.6511719226837,-0.018119283116539008,5.257260764337843,0.94009241592139
7311,53,-13.95749824047094,-0.008606824005255476,5.542871349561028,0.9402185196056962
7426,54,-7.935255312919679,-0.008810673163679894,5.506482763518579,0.9411627363413573
7584,55,-3.121981692314243,-0.014419293412356638,6.906003953045001,0.9448530197143554
7774,56,23.554539537429818,-0.01615606141858734,4.587155161157716,0.9428774535655975
7877,57,-29.058787417411843,0.0026398936157420393,4.489989350514952,0.9134568251669407
7995,58,-30.688031744956987,-0.004262926596129546,4.4268391179124595,0.9387770900502801
8191,59,7.647952318191386,-0.0119095093163196,4.475677911157254,0.940426297672093
8348,60,-14.27335021495827,-0.0034384104539640246,4.783701822307194,0.9474763939157128
8501,61,-30.360796046257082,-0.00474658195162192,5.836051104631042,0.9464012073352933
8592,62,-22.08919131755832,-0.00399585830673459,6.880069999460102,0.9433436449617147
8777,63,-22.61356141567235,-0.012965948131750338,5.584740300744306,0.9385761814191937
8886,64,-21.239723730087324,-0.015024570474633948,6.263802553142886,0.9435260649770498
9173,65,32.78020813465152,-0.037294179332093336,2.317824843712151,0.9441012259572744
9363,66,15.892588353157038,-0.02461279583221767,2.9475311689195225,0.9418044386431574
9504,67,-22.924659490585384,-0.01071218679426238,3.346140794234816,0.9412291532382369
9591,68,-34.12618682384489,-0.0006798914902901743,4.26968996504147,0.9407392824068666
9711,69,-38.35639359951017,-0.003413951134280069,3.976098134164931,0.942731318064034
9899,70,16.968203234672444,-0.02714035674580373,3.7948691792087628,0.942294972203672
10000,71,-23.34430575370792,-0.019752386256004683,4.082169355175575,0.9444124137982726
10114,72,-18.737927126884504,-0.021005209171562456,4.018347908259602,0.9442075634375214
10249,73,-21.507859492302,-0.014248163720912999,3.8894442356366197,0.9443428726866842
10438,74,-8.395367312431468,-0.02352195333078271,3.4708121612085963,0.9430046340450644
10547,75,-16.82564513683323,-0.021417085068969756,4.154145811661147,0.9440127655863761
10644,76,-34.26773450374602,-0.010532110452913912,5.313030388386688,0.9454712456092238
10814,77,-16.227100515365677,-0.018211536803573836,4.171832314514904,0.9408590046688914
10933,78,-12.592343020439216,-0.01653144523734227,4.783617791297729,0.9422523576766253
11026,79,-31.008020472526557,-0.009315761729158111,5.567857866029954,0.9427537228912115
11133,80,-27.134413695335436,-0.008747229939035605,5.666771523864009,0.9399670476093889
