timestep,reward,value_loss
503,112.9754320859926,23.466187623955985
1139,153.9644958972954,33.68324206385223
1708,43.80942828655286,20.490995298161028
1945,-8.469258999824689,14.438261689013066
2175,-34.61766102313991,18.07052594060483
2342,1.1369993925093667,19.59676286417567
2935,147.04845683574854,20.341986538587896
3545,148.91644749641623,21.60862557614436
3787,-66.10238347053522,23.227516676768783
3899,-59.591923213005046,24.28147698513099
4224,-76.65082266330727,27.313820435450626
4466,-66.18880394697183,307.57461153771266
4706,-14.121403837204078,90.84460606475672
4899,-61.17761952877039,116.2415370014665
5009,-42.707530522346495,96.94671395475214
5110,-63.01886886358259,82.95311648774855
5204,-55.32214515209196,44.14936294200572
5298,-57.60709993839262,61.46061255830399
5403,-57.49008097648618,50.73219735281808
5645,-76.97588119506848,65.15500140485685
5765,-59.16548314094541,46.91992899576823
5865,-58.4789495706558,46.539570789337155
6107,-76.46102879047405,51.94413504620229
6331,-60.911353039741456,43.126173234411645
6632,-77.0125329494478,37.54584794345488
8409,550.7619517087759,35.60009008226733
8686,0.2088492155072501,29.698118440080634
8824,-55.71200425624848,34.78686506333558
8994,-21.06375458240513,31.07137278669021
11032,495.7769114255684,32.796553482426745
11285,3.827082324027849,30.813483617051318
11402,-42.581853604316706,60.97686743328714
11839,56.213186526299495,52.38402706589251
12081,-66.49944159984584,29.058991821344232
12412,-42.6920573711395,57.94514796020761
12519,-52.898367023468005,101.41131319509488
12628,-59.43062143325803,45.68994982308204
12697,-54.00157206058501,127.43930149769437
13930,145.41312031745588,89.20229240857965
14845,134.85166118145298,49.24398076286733
15045,-61.07926120758053,34.56038884222507
15213,-38.23160691261288,84.26076281354541
15388,-38.96029582023617,60.33523715836661
15603,1.67079911231977,75.64005715403447
15993,-85.71676149368311,41.383911256606766
16051,-53.53176124095916,15.833916035191766
16233,-10.48336265087137,68.1320762522928
16444,-73.80485212802888,126.32675288751793
16625,-45.68464446067806,48.39235960910334
16739,-57.70360772609708,96.12511050701141
16964,38.175095415115464,83.41932800081041
17067,-57.9037864923477,124.81067778994736
17641,138.31608433723585,57.44820907639294
17771,-65.72220512628554,33.53587879584386
17885,-49.53222994804383,35.08008541558918
18005,-18.24373843669896,61.065461946527165
18126,-60.517901897430406,92.948557688185
18356,-7.263344907760768,33.614440348355664
18586,-75.80636032819748,62.425320406582046
19160,125.3434814929976,56.37776009857862
19309,-61.65748279094694,46.81250588045824
19717,84.84425358772378,39.393007133229105
19903,-43.77710318565366,36.7606403244439
20081,-70.57471830844878,36.339975073096454
20572,125.55800175666926,29.474628601928835
20755,-65.5659658432007,26.934808645092073
20928,-15.457340192794902,25.32761212167023
21380,66.6129814624795,21.158026880395095
22005,179.35231099128885,15.683242325878144
22246,8.460959553718403,17.86936883906606
22853,168.46084358692383,16.897644267639965
23122,35.84750778675111,20.171851876943084
23315,-10.22801024913801,13.729752843244087
24070,178.24525139332056,20.17196913791808
24596,142.23614037037058,25.56465463107983
25183,134.52284767627864,24.958805934940123
25498,-41.35113551616661,19.902665759646702
25599,-51.136361360549934,20.4947775094816
26040,122.82998955249917,21.974690783591498
26344,48.05421860218088,21.97298957289834
26787,119.36878578663007,20.767137262675885
27392,150.18662712574218,21.82470661628345
27513,-25.83057773113255,21.37908633484328
27748,38.99203751087201,13.874658448645409
27898,-5.771259570121849,18.459218700726826
28643,216.34692845344762,15.750395953415223
28850,14.809081578254549,14.590618980103645
29377,176.02070381641582,17.68185833079539
29492,-20.95474078655247,20.699906844678132
31277,626.9349524736216,15.559450896781366
31979,77.26566841602462,18.404669464653374
32281,45.70511391162917,15.693105814867462
33670,385.037569355952,14.350594530266939
34806,372.46063911914285,14.409263909125412
35949,386.9164313554685,14.650680021611828
36462,135.44135277271374,12.977364225461933
37191,191.3226989030865,12.997907893811398
38135,291.7486441850659,12.681454123834433
43136,2093.0849890949285,13.840750101315358
44225,397.5129264116209,10.867595407369489
46369,851.8827307939216,10.711671179021472
47386,326.33764412402314,11.811398972569432
48784,456.95560066698624,11.385633957530978
49805,333.61289131640996,14.100674273977084
50858,340.4064444780327,10.411626743398614
52203,481.34388802050285,12.009560042641864
53169,341.05117714404435,10.613102420640042
53315,-9.236329913139407,9.053922627070179
53520,-7.799937510490565,11.69331219690602
53686,4.530514836311241,10.155706358243185
54499,242.45278542041592,13.295427086975009
54709,17.149805760383515,12.029451890786488
54823,-33.90123431682585,12.949959031322546
55014,1.01645386219014,14.500234531482477
55308,61.887537312508115,10.237123698401613
55890,187.28543999195296,10.635392335886808
58532,1117.1541419267585,8.571895447871976
59479,299.05549385547397,7.6733556963196525
59759,39.24198410511032,7.33976198392255
61195,559.3785926103424,8.185646583982496
64344,1281.1895545244472,8.577258667081983
65360,347.254560351367,9.416847457507933
65880,81.80666682720343,11.05339961556288
66502,66.6053316831613,13.910287619787013
66891,109.80017955303293,12.86731918458767
67386,128.4176325559627,9.627867950574316
68290,12.50032336712163,9.43310725972452
71668,1369.1176096678178,8.033551170169213
76669,2054.2464487792868,6.516181204407674
77023,57.792967867851615,5.103252746459455
78926,769.6300760984161,5.364835388617834
80583,652.2495615720535,5.316234107936946
80837,-24.57578628063206,4.543527386906579
85838,2052.671933674991,4.572726169840571
87080,424.42510750292485,4.050662745936098
87743,174.09424965381842,3.7452874888481955
88418,38.71806988716307,3.158469475728494
90300,661.5215277909975,4.064537797847666
90648,83.2271727800375,4.388540112509809
91691,298.4774054765655,4.577146089774193
92495,276.42704994678434,4.238346186888158
93427,268.5207724809646,4.503000248111625
93581,-31.652691054344174,4.555772540244189
93800,33.15913803577435,4.3211724006966366
93993,-39.73902328014371,4.787206777019204
94855,310.1068778276412,4.234242808514571
96324,475.2339423417877,4.78027805136206
96736,50.461377644540065,5.1183552741281035
96905,-0.6224762678147471,5.259530686415159
97223,-1.5892086744311058,5.091561892966054
97413,-25.144222521781963,5.132136347733046
99403,603.2974402665828,4.61008359318103
100124,245.38225102424678,4.749618699208377
100839,179.22837898731498,5.392086110998701
101364,89.15968010425698,6.524274668352945
103439,793.227158284157,5.548282105664173
103918,96.37181313037945,5.621236373524576
104483,169.374843096735,5.13719633854596
105942,445.98564369676905,5.41330793385558
106509,120.57888176441378,4.907170307173721
108218,600.0438330888516,5.0115228995480265
108583,51.18105576038403,4.580571945154504
112278,1341.94996712212,4.216388372316735
112662,45.615732502937746,4.407885810748364
113418,103.85919106006813,3.96178356057437
113863,81.07233879566274,3.4193155045589703
114788,272.89745399951784,3.4926676583612286
115062,56.26147110462236,4.467723791181606
115725,227.00802986621966,4.523373451168181
116424,223.83443672657194,5.657023637676785
116686,56.06236412525199,5.85089637191241
118360,721.7587836503759,6.111091287225805
118651,10.747126698493794,9.321224870550674
118824,-27.373948407173206,6.378203804437825
121496,1049.2037329911936,7.525482261140725
123043,586.7240271806535,6.055369684021167
123592,145.7839377641697,6.223392394505346
126026,902.8773902177409,5.123126314682067
128411,932.8072974443031,4.123561602356049
129868,492.8133368730407,3.619088628016765
130131,44.33821861743969,3.992100622377468
131267,113.57901298999712,4.43290348406094
132060,202.9093589067474,15.63979632316291
133788,530.5207709550647,13.321751933079213
134391,154.86805717945268,10.44164206663372
135492,119.8740416765192,12.21054274309342
135621,-46.48707597255705,14.638619011686753
136541,34.9152076005974,19.627326972976974
140668,1542.6481299639536,16.537698921537412
142389,436.562338948234,11.534530144663206
144973,698.0670569657851,9.559876702356819
145272,-19.037915873527734,13.439284676094118
148270,1213.6555823564656,4.856793182424261
149296,189.84274208545173,3.2328808569071588
150105,280.91789467334587,33.690703989033054
150441,67.27616989612635,9.154832151230602
150752,57.07285606861156,17.000998775100403
151226,112.74501640796774,11.420176421162449
151602,53.961041569710005,3.9502167012938796
152557,263.3923270463943,7.36882879478145
153307,212.72983620166917,6.114750158150991
154785,301.419818806631,72.8429074980853
154906,-6.95039284229285,484.09151673119914
155132,17.19779193401334,330.36350053074085
155885,237.23818461894956,301.27920014006526
156210,80.12554237842636,492.54132410929753
156547,65.78999474048666,387.93112004687595
156694,1.8438802003859465,199.1146753580392
157581,287.9959769487364,345.65753032282214
158370,244.7980826616286,226.83368132413565
159144,186.30531151295,205.76473617569113
159478,59.83545346260128,141.83165691534202
159609,-10.351381182670679,112.91805525226448
159920,20.543200612068148,113.84752279309214
160974,332.0477774858427,73.0677047225963
161270,43.061143040657356,62.2351456296605
161424,5.856876683235065,113.38574790490138
161898,100.38276512622917,48.66537730703877
162029,3.2618857622145754,78.47459329175585
162347,64.46363823413893,32.02083805747002
163224,285.3085379838927,40.33577816244406
163901,213.24215462208008,36.41256898051703
164532,160.28939735889657,30.41766395489501
165355,226.06414406299763,13.350622752602161
165986,115.06827843189333,13.648125602118375
166307,57.95316803455384,6.727873929564455
167329,320.6711325883841,6.194508143133847
167425,-15.383395075798077,6.019256427884102
167536,-9.592430949211177,6.688276455746041
168217,169.28891670704135,6.623876838344485
170769,868.5249762773097,6.572814620657588
171937,242.04952614306666,5.903847115497067
172761,257.03325111865996,5.560983354099167
174070,319.9285147905246,5.127947516665375
174313,43.67083923816696,5.547189376481766
174471,15.51136963367452,4.44750905263273
174653,14.939286732673509,5.37044506413596
176372,505.8175910234303,5.840250644401591
177485,397.62051765917965,5.603166766966771
179477,600.2972998857266,4.4055465772508615
180224,100.71111061573336,4.163143098633611
181082,295.71580879688014,4.813311506123532
182530,447.1090277910101,4.433763680104887
182862,29.567782902717923,3.9461752091904723
183319,106.53777840137607,3.7528003485510593
187670,1486.6700965167208,3.0457370280329044
191161,1177.296216845523,3.051657916797126
193682,563.2628153562333,2.2520411395449718
195089,311.6822028398451,1.967741561903967
196880,437.80307686327245,2.3168884981018016
197551,156.00730049610362,2.8566068708008343
197957,51.610655903816564,2.1984833144569045
198341,3.85570747852303,2.676036365174999
199602,251.187483906747,2.3212936082877023
