timestep,episode,reward,value_loss
607,1,253.7431311845773,0.970846531638766
940,2,-71.92724831104299,5.483623313921708
1065,3,-30.935599112510705,6.101997433662414
1294,4,54.61598427295722,10.162237748308474
1626,5,49.009778523445746,10.411175406302315
1748,6,-9.119693255424565,15.596125844316404
1860,7,-32.87776038646699,14.05934127247227
2110,8,48.55831215381653,12.006153952240943
2332,9,26.764253163337656,13.49288553133741
2570,10,15.683633732795585,17.72586340400852
2673,11,-22.10456092357639,13.749649943946634
2806,12,-24.007859301567095,12.180760825711085
3244,13,20.3673190355305,17.6184807943699
3424,14,-14.635994219780109,16.821010070211358
3580,15,-3.3444594144822375,14.389473042618006
4040,16,119.67035744190363,15.97353410753219
4244,17,27.074213337898343,14.044465804947357
4438,18,30.990996432304414,17.665183459360573
4677,19,32.959694218635775,14.233686145254758
4777,20,-30.146836543083197,12.366700235903263
5026,21,9.928501439094319,14.898670483066375
5146,22,-11.140662455558832,12.980828802784284
5365,23,48.59289772510553,15.920338010679098
5527,24,8.281087422370796,13.78028533892867
5671,25,-1.743340420723051,13.304918821280202
5844,26,15.76738922595969,17.983196866822382
6065,27,19.97889626026152,15.564178963727002
6255,28,-22.64291121959699,18.71916803748984
7041,29,241.03985512256725,15.63411705620568
7157,30,-20.005007624626202,11.831465770715269
7347,31,20.90560600757587,17.225836595265488
7477,32,-21.985537791252188,15.998070284265738
7598,33,-21.587699770927465,16.429712395530103
7861,34,51.59959022998845,15.167072047978753
7975,35,-43.746028590202314,17.2250396627606
8166,36,-6.080222964286953,14.523223720920024
8360,37,4.148775410652007,15.71719027395101
8498,38,-18.80070502758033,12.511541775603225
8876,39,126.14050667286025,16.906348542640448
8995,40,-25.65600268840793,15.240918421444773
9163,41,6.6104258775709965,16.86777754003803
9300,42,-22.54315898418434,14.573962588814924
9405,43,-22.239639544487034,17.696888454755147
10015,44,70.43318245411163,15.587077129131458
10229,45,25.393471074104383,17.01137130004223
10491,46,57.271174931526616,14.592850066323317
10652,47,3.6689397096632916,15.388933470900755
10771,48,-11.670802760124275,17.046448525761356
10864,49,-32.498999071121204,16.431001476703152
11058,50,7.764393162727195,15.709031515361108
11396,51,108.16334908008668,12.993137710898585
11508,52,-15.798426127433828,11.563671932156597
11626,53,-10.910317730903685,13.720351401527049
11760,54,-3.7825705289841522,17.008431696402493
12152,55,121.87906410694242,16.238661176924193
12356,56,-43.43326776027688,13.401646411886402
12445,57,-36.41253297328947,14.776663188184246
12637,58,8.096829915046555,14.355996535470089
12818,59,-7.568931460380689,13.432353486013676
12923,60,-25.406586909294152,14.594415803750357
13062,61,-13.892848539352507,13.616444510092839
13193,62,-38.70746362209319,12.231809663636083
13363,63,14.377249455451832,13.015641757319955
13483,64,-12.915288233757074,13.786400581896306
13641,65,4.364576268195982,12.316760615834706
13740,66,-26.586260008811973,12.426689482096469
13911,67,17.864581227302438,15.960318054023542
14043,68,-18.08667418956762,13.731340774532521
14238,69,20.99923012256619,15.109098755090665
14345,70,-20.654399371147186,15.983550186469175
14444,71,-17.23072211742405,17.436230095347973
14582,72,-6.4914971113205695,15.674734247767407
15077,73,57.3782717943193,13.439743673681008
15175,74,-20.10366351604465,13.326075508886454
15453,75,-67.16127951145181,13.501070251996568
15926,76,108.06371300220582,12.639531926045207
16059,77,-6.116800379753208,14.343505173249353
16380,78,-8.979977488518095,13.617214244845501
16532,79,-34.86869523525248,13.8445335548175
16666,80,2.175109219550997,13.617961761666768
17583,81,191.2082114458117,13.459343139451878
17656,82,-36.353828024864185,12.75175467909199
17726,83,-36.9255388021469,11.48657350199563
17815,84,-24.481225657463096,13.340786612435673
18099,85,-51.881132292747644,13.759876187628423
18896,86,260.5640158891666,11.734797803191947
18995,87,-25.373174357414282,10.252789395024077
19076,88,-36.95079314708708,13.628218253453573
19429,89,-45.193565678596684,11.44302568151998
19649,90,-28.028298640251336,12.94196335402402
20052,91,54.633586812019814,10.459026742513954
20189,92,-47.433336234092685,13.088262242992428
20719,93,144.4835974931733,12.11904284031886
21150,94,87.04181087017142,11.208140507375004
21321,95,-45.77981126308437,12.311237511579057
21567,96,15.361195683479565,10.44522917755251
21709,97,-6.244996523857218,10.204992294731275
22775,98,350.28864598273776,10.438020701312213
23617,99,253.96890785694092,11.25215842534131
23956,100,52.881798100471784,9.263154747211829
24113,101,-0.12041327953350134,10.271701678348954
24259,102,-16.790570139885048,7.761385686593513
24509,103,27.011843419074893,9.204172006607056
25012,104,63.94343178272416,9.805041671036252
25084,105,-35.86906096935271,10.216299560334948
25280,106,-55.13787639141079,10.249346559145012
25852,107,107.3458609819431,10.863417242998844
25925,108,-36.49089009761809,12.74026104522078
26069,109,-10.505603480339133,11.108928528096941
26308,110,-55.92242782115938,12.239973662288618
26689,111,33.048644185066806,10.917052443884803
26767,112,-35.09241302013396,9.987123356415676
27085,113,47.63505356311816,11.345134021351173
