timestep,episode,reward,value_loss
221,1,24.505129933357182,15.42986006789149
319,2,-29.412609648704546,31.361202201443344
432,3,-9.446987462043822,27.6442853239267
571,4,-41.14277546405789,18.991692272804382
699,5,-22.676680874824566,23.66986744269729
1041,6,12.762003207207002,7.3730276638218495
1123,7,-32.84112689495086,38.74340144156765
1268,8,-3.824054026603804,22.48749751621242
1443,9,-5.687407755851886,15.697751756617103
3443,10,497.83743083475736,0.37922447000504406
4189,11,217.19447243213745,7.257557138087881
4720,12,139.5430327653902,7.889553155099633
5305,13,96.83742973804675,5.439768661899716
5859,14,129.86725718975234,5.854001307779705
6414,15,149.0933539629003,6.897424027541575
6515,16,-20.80524146556858,29.69659535151872
8039,17,259.06942207812136,2.8713910205749538
8281,18,-64.00100562572479,10.424290878001106
8796,19,-90.0168277263646,4.365758191756039
10796,20,145.7929068803829,0.64009110363341
11610,21,169.28122932911117,4.0106726977369265
13610,22,536.5127784013548,0.8653672818996984
15610,23,803.2147437333803,0.49266864636530955
17610,24,708.2218390702944,0.2703815565298501
19610,25,831.7765265702939,0.1716077957546695
19689,26,-30.483963179588322,113.28843446973866
21689,27,742.7576667070165,0.43233116885707207
22035,28,-5.556372523307736,5.02048152186221
23488,29,536.3798407792893,3.5139078028250985
23667,30,7.415924382209624,15.932030038805122
25667,31,303.61601173877995,0.4609322980518056
26689,32,256.23139717578783,2.6361052587870186
28689,33,711.2630683183432,0.8203661430114844
30689,34,323.1098777055791,0.7748985222846719
31322,35,178.99074547290982,4.181982258863705
33322,36,729.2065650224439,0.39035869531289974
33711,37,86.8028205156339,5.695668195720657
34549,38,271.3157004594796,3.915592721785605
36549,39,697.19133675096,1.131391805867559
37615,40,408.90929973124616,6.291688338081376
39615,41,881.9913703202893,0.45716064133912004
41615,42,878.7397223710713,0.27268956559457
43615,43,807.1065741777159,0.366258270719889
45599,44,738.3377478837668,2.7933891747280124
47599,45,868.6633890866954,0.32375056254457923
48240,46,156.39364159107447,14.177366890886844
50240,47,820.0815039872828,0.2551772975470885
52131,48,743.7359992265432,2.4002583532111323
53754,49,670.983576464632,4.6518903116587484
55754,50,815.6419593095501,0.44768885377643164
57258,51,471.9942572831982,4.1144619913208285
59258,52,841.920951008768,0.24607201539838205
61258,53,891.6374427079863,0.10400223421913687
63258,54,836.9391852616997,0.2780613594697861
65258,55,683.2597571611236,0.3649388268340931
67152,56,654.7320044755684,1.6435918405963441
69152,57,850.1075965165791,0.41694288191200213
71152,58,825.7931739091568,0.24371791299245887
73152,59,700.4565531015168,0.29697481700227674
74155,60,385.17458717822285,6.961435636813498
76155,61,895.8429825305648,0.3543849904331473
76602,62,115.90220787525308,5.66951235180435
77857,63,408.9502265214798,2.151219956063907
79857,64,827.4309760331831,0.6010546836293342
81857,65,859.4838935136512,0.32035938146643456
83857,66,777.4817115068181,0.3780366451112186
85218,67,344.5039817094752,1.85857531204182
86691,68,568.9065500974501,6.7355604884220925
87958,69,235.79923775195113,3.5972775276307947
89931,70,425.07197945117065,1.3117833257541072
91931,71,830.1882761716566,0.6495915162187393
92168,72,40.9825880765916,22.626955072946636
92588,73,104.53812477588733,4.378458655090522
93335,74,312.7951941728569,12.554081656970084
95335,75,844.1791754960717,0.4739680483156353
97335,76,713.1763678788863,0.5087472477945485
98660,77,452.96882698534694,2.2104471474185363
99665,78,315.5433192014657,3.1979990178661533
100409,79,246.6672766923898,2.564177235862923
100657,80,-21.54364974498771,7.2700705892079895
102657,81,816.7539435624786,1.1399663131670386
