timestep,episode,reward,value_loss
321,1,11.148595690727014,9.04548873248866
533,2,20.270088458061153,15.691499207769938
634,3,-26.76449954509738,29.156263979047242
869,4,-20.89264061450959,11.808599408820102
986,5,-33.82169697284699,23.11469986775811
1090,6,-23.038463282585187,28.075086028446794
1160,7,-36.84337379932403,41.99085731918125
1402,8,-66.11080352067945,10.549439520213632
1502,9,-15.088654065132175,30.01336348437223
1624,10,-23.8148667573929,21.01221023980609
1755,11,1.0460461378096753,23.25966212424099
1977,12,32.00870730876926,13.207656818800993
2083,13,-13.095375180244496,27.950803950276306
2585,14,144.323238635065,6.450326112158989
2840,15,37.159673190117076,11.3794289002176
3040,16,31.39868686199192,14.25240355220696
3166,17,-19.52137291431431,22.856202390389175
3305,18,-36.356189298629744,19.141285654966733
3491,19,-4.239954113960351,15.779503988421835
3830,20,55.98143870830589,9.732681782832437
4072,21,-75.70560220479976,10.404418179910039
4314,22,-75.78103605508815,10.340975276229857
4754,23,71.0150294065484,6.716341325200985
4923,24,16.439051699638256,17.44365756134861
5149,25,22.174264788627653,12.745674337684587
5248,26,-34.138811039924605,28.03795397475437
5494,27,8.012695193290888,11.335345923422839
5613,28,-24.737415242195173,22.796557490911752
5808,29,20.610082125663652,14.18917782609739
5938,30,-0.002826237678611676,23.31203539430146
6051,31,-22.158383679389992,23.767697101273466
6461,32,94.41461894512301,7.98705266638923
6627,33,-33.11859333515166,15.980983190003903
6743,34,-25.18943989276889,23.606670829173428
6911,35,-8.65885479450236,16.469681268343543
7208,36,8.002855563163479,9.423911655224334
7481,37,75.1066824674611,11.914374742795657
7607,38,-23.322733044624364,22.846578104606124
7796,39,5.9521132230757345,14.57086832103484
8008,40,8.974731707572758,13.973254983413941
8146,41,-12.857989621162496,20.364262520646793
8693,42,179.35734965801444,5.255621728291467
8857,43,2.5648861646651113,17.779697531993207
9021,44,10.534155917167546,18.44441086244159
9207,45,6.4451273679731855,14.745049686446388
9337,46,-10.576450610160904,21.721457400832936
9433,47,-32.597905516624444,30.05806734113088
9675,48,24.20130755901343,11.484013761466505
9779,49,-14.63422386646274,28.44746486841961
9898,50,-16.775565075874376,24.41627091014086
10026,51,-12.539323163032577,22.2048414985247
10278,52,27.427906298637467,12.209325021634276
10614,53,-4.205334544181888,7.976840200927005
10706,54,-32.98415396213531,31.212511164581013
10832,55,-25.856955647468606,21.60078066551691
11050,56,8.570463824271975,12.34358507165391
11218,57,-10.075753164291498,16.660584510149505
11336,58,-25.173346829414395,22.9407759135884
11457,59,-24.08892166614538,21.69954763116793
11662,60,-20.3584585428239,13.675957344436334
11761,61,-27.987358975410476,29.72997926709237
12055,62,37.21912868022946,9.692437164217424
12226,63,2.3477076292036756,16.917124381119294
12342,64,-26.001140713691736,22.931557726773086
12527,65,8.240512347221248,14.031813242639391
12676,66,-15.965326237678589,19.076699649403682
12867,67,18.409707903861914,15.767791852793485
12982,68,-18.429851078987156,24.666053000092507
13112,69,-3.612965130806046,22.4156142346252
13274,70,-3.561355328559962,17.519964128537577
13389,71,-26.82256653308871,23.048204311707334
13511,72,-29.35546658039095,21.69225333435331
13622,73,-23.925251126289407,23.95075040596052
13866,74,41.53249270915995,11.924608748604069
14007,75,-13.69404518604285,20.214117677338955
14092,76,-30.890597367286684,33.43919565355036
14198,77,-24.53774082660678,24.86069531992593
14305,78,-30.374401783943185,26.179445843815735
14747,79,40.53154017925286,5.980144443726471
14899,80,-10.155220723152262,18.15079290413441
15138,81,25.97283656597142,11.705361951734004
15242,82,-25.164943623542808,27.254968345937343
15433,83,23.689506411552358,13.911962045830826
15607,84,1.9091387510298503,16.151360346853394
15715,85,-27.878371548652662,25.834625289639142
16036,86,61.751880526543175,8.677779586920071
16137,87,-29.304619431495677,26.929924774531624
16241,88,-31.754485058784482,24.367403391911328
16559,89,57.89135234355993,9.045331557915834
16746,90,11.077392840385322,15.37723158741957
17221,91,131.24261806011322,6.190339585548178
17373,92,12.766242527961616,19.893615532298817
17515,93,-26.794118618965214,19.648280844520972
17623,94,-22.478834462165867,27.30885207814663
17752,95,-16.011725354194688,20.22786149746818
18210,96,149.08920161724237,6.788080957885938
18547,97,96.14519908428267,9.48642431241192
18672,98,-23.14961960315709,20.15762192049539
18852,99,17.802812075614852,15.911978487155285
18948,100,-36.24243986606597,29.955954571950524
19035,101,-29.786128258705148,33.777982574361864
19148,102,-21.735891652107256,25.11378774434922
19392,103,30.020003390312283,12.186600517804418
19604,104,8.015888476371607,12.548993403519798
19753,105,10.639302325248607,19.311686483768305
20066,106,32.059059786796794,8.394871773948772
20455,107,78.81282145977102,6.682148651951317
20895,108,88.54375407695869,6.009742298488148
21287,109,91.57959010601152,7.259664671521744
21499,110,5.575149798393127,13.97664351968349
21715,111,13.47133553028091,13.44377690580603
21817,112,-32.53814408779144,28.093831295116697
21944,113,-37.44527409076689,23.2673051607641
22081,114,-15.379745221138059,20.94302253042791
22707,115,251.09342753887142,5.600646476958476
22973,116,46.51768481731439,11.127229978356832
23295,117,59.93604876995148,9.368936449459138
23520,118,37.30168292522448,14.143939112211212
23665,119,0.8534276247023627,21.267070220432704
23775,120,-34.658154511451706,25.35218503993908
24039,121,54.59224994182631,11.565066055809567
24260,122,24.074897646904134,12.67499844294365
24444,123,21.300126147270163,17.45183290343848
24579,124,-4.122621083259666,21.471978987014072
24772,125,22.93260829448691,15.660737761039073
25060,126,50.335369753838066,9.20105030324781
25300,127,29.773345446586717,11.672695159819408
25443,128,-31.80943114757539,17.169261910580847
25545,129,-19.259567952156104,28.048264814091063
25625,130,-38.30086090564727,36.85150533187745
25804,131,5.845660281181189,14.454105505163033
26186,132,72.07027080059095,8.111945605180148
26344,133,3.644512820243719,18.01389706795582
26469,134,-15.235858464241069,22.993253451189112
26610,135,-31.13630020618443,18.0549442570541
27023,136,-90.64188356399569,5.800783614737336
27112,137,-29.21716754436494,32.98339345498618
27294,138,8.015592122077827,14.758562839384174
27507,139,18.687831807136476,13.404825126828698
27650,140,-1.8007622480393408,20.567998674972472
28094,141,128.68263847828058,6.230766646948708
28355,142,49.8095961809162,11.4117406819154
28640,143,62.918610310555124,10.019804142536636
28809,144,-4.8214470624924886,15.84070827021161
29245,145,113.91577446460857,7.20048886429085
29394,146,-8.844753909111134,18.120010735713993
29706,147,-80.3146295309069,6.78586874306752
29815,148,-21.037624049186732,24.19657556253235
29971,149,-19.41977012157445,18.101349739417213
30149,150,-6.81673724651349,14.027403518659105
30251,151,-26.64004752635958,28.34730563341617
30347,152,-17.564591288566618,30.35540932025833
30451,153,-13.908152270317125,27.348321703079048
30580,154,-3.156308817863547,24.964555617784818
30701,155,-35.40785920619962,19.67966962064229
31149,156,-93.93178493976549,4.999200891946884
31277,157,-9.505087924003675,20.75695934805259
31396,158,-20.222223925590573,22.849073972078802
31510,159,-28.892725157737747,23.036908486972795
31611,160,-29.04971301555635,29.86444612737932
31717,161,-29.376695036888144,26.087306131802052
31821,162,-28.142718958854697,26.638970589946002
31943,163,-10.815160489082395,23.72425166855807
32054,164,-13.463320493698177,24.698007180744522
32129,165,-32.75948693752288,36.399815952205515
32214,166,-27.717864775657667,33.34768160627192
32298,167,-27.35475556850435,33.18122181911063
32373,168,-35.92519452571868,33.032478848653504
32471,169,-42.43549139499663,24.178938388713508
32577,170,-20.081767916679425,26.870403439674877
32680,171,-21.31998260021214,27.696895615738725
32789,172,-34.58573596477506,21.2971642762234
32911,173,-9.846402621269299,19.576988744752704
33021,174,-33.66313006877898,21.802823358297353
33163,175,11.046571397781271,18.9754018472555
33306,176,-19.662892651558018,17.341494142311145
33386,177,-34.00587537288664,35.889132322587876
33520,178,-8.661468195915312,18.950386505023648
33643,179,-6.5187636137009335,21.612290182405854
33781,180,-7.315519404411411,19.53270985225899
33911,181,-19.252493166923607,18.167698892004452
34128,182,36.108123326301865,12.371896727899554
34244,183,-15.820613741874752,23.061334387860597
34329,184,-36.47982385158537,30.80652260164245
34413,185,-27.1589519262314,32.051864673803344
34508,186,-21.063696169853245,28.314960474288743
34585,187,-34.07106111049651,30.101084571578767
34675,188,-23.370459818840054,31.276540269883036
34781,189,-27.852389693260236,24.4436381734487
35136,190,77.2493102312094,7.333895560345012
35232,191,-34.5723737478256,24.390187749497233
35350,192,-15.998474192619383,25.045508621703842
35477,193,-33.581592535972625,17.5996005235394
